date,time,volume,open,close,min,max
03/29/2012,15:09:01,318.28,1.32806,1.3279,1.32784,1.3281
03/29/2012,15:10:01,223.68,1.327875,1.327625,1.327625,1.32806
03/29/2012,15:11:01,189.17,1.32764,1.327435,1.327385,1.32764
03/29/2012,15:12:01,201.73,1.32743,1.327445,1.32732,1.32756
03/29/2012,15:13:01,220.51,1.32744,1.32721,1.32718,1.32752
03/29/2012,15:14:01,244.12,1.3272,1.327565,1.3272,1.32764
03/29/2012,15:15:01,361.35,1.3275,1.327275,1.32727,1.32777
03/29/2012,15:16:01,221.85,1.32725,1.326805,1.326745,1.327325
03/29/2012,15:17:01,269.35,1.32681,1.32706,1.3267,1.32707
03/29/2012,15:18:01,219.27,1.327045,1.32686,1.32684,1.32705
03/29/2012,15:19:01,259.42,1.326805,1.326545,1.32653,1.326865
